id_col;num;title_example;formal_repr;sem_restr;comment;id_verb
716;22.1;Люди встают на защиту страны;Noun (nominative) Verb на + защиту Noun (genitive);;37
717;99i1;встать с левой/не с той ноги;Noun (nominative) Verb {с + левой / не с + той} + ноги;;37
718;99i2;встать у (кормила) власти;Noun (nominative) Verb у + [кормила] + власти;;37
719;99i3;встать во главе чего-л.;Noun (nominative) Verb во + главе -> Noun (genitive);;37
720;99i4;встать в позу;Noun (nominative) Verb в + позу;;37
721;99i5;встать в (первые) ряды кого-л.;Noun (nominative) Verb в + [первые] + ряды -> Noun (genitive);;37
722;99i5;стать в строй;Noun (nominative) Verb в + строй;;37
723;99i6;встать в строй;Noun (nominative) Verb в + строй;;37
724;99i6;стать в тупик;Noun (nominative) Verb в + тупик;;37
725;99i7;встать на ноги;Noun (nominative) Verb на + ноги;;37
726;99i7;стать за правду;Noun (nominative) Verb за + правду;;37
727;99i8;встать на путь чего-л.;Noun (nominative) Verb {на + путь + Noun (genitive) / на + тропу + Noun (genitive)};;37
728;99i8;стать на голову;Noun (nominative) Verb на + голову;;37
729;99i9;встать на чью-л. сторону;Noun (nominative) Verb на + APrep. O(accusative) + сторону;;37
730;99i9;стать на дыбы;Noun (nominative) Verb на + дыбы;;37
731;99i10;встать на учет;Noun (nominative) Verb на + учет;;37
732;99i10;стать на лед;Noun (nominative) Verb на + лед;;37
733;99i11;встать поперек дороги кому-л.;Noun (nominative) Verb поперек + дороги Noun (dative);;37
734;99i11;стать на лыжи;Noun (nominative) Verb на + лыжи;;37
735;99i12;встать поперек горла кому-л.;Noun (nominative) Verb поперек + горла Noun (dative);;37
736;99i13;встать на квартиру к кому-л.;Noun (nominative) Verb на + квартиру к + Noun (dative);;37
737;99i13;стать на очередь;Noun (nominative) Verb на + очередь;;37
738;99i14;встать на колени перед кем-л.;Noun (nominative) Verb на + колени перед + Noun (instrumental);;37
739;99i14;стать на попа;Noun (nominative) Verb на + попа;;37
740;99i15;встать грудью за кого-л.;Noun (nominative) Verb грудью за + Noun (accusative);;37
741;99i16;стать на какую-л. точку зрения;Noun (nominative) Verb на + A(accusative) + точку + зрения [, что + CL];;37
742;99i18;встать на пути у кого-л.;Noun (nominative) Verb на + пути у + Noun (genitive);;37
743;99i18;стать на якорь;Noun (nominative) Verb на + якорь;;37
744;99i19;встать на трассу;Noun (nominative) Verb на + Noun (accusative);;37
745;99i19;стать под знамя чего-л.;Noun (nominative) Verb под + знамя -> Noun (genitive);;37
746;99i20;стать под ружье;Noun (nominative) Verb под + ружье;;37
747;99i21;стать между кем-л.;Noun (nominative) Verb между + Noun (instrumental);;37
748;99i25;стать на квартиру к кому-л.;Noun (nominative) Verb на + квартиру к + Noun (dative);;37
749;99i27;стать на одну доску с кем-л.;Noun (nominative) Verb на + одну + доску с + Noun (instrumental);;37
750;99i28;стал вопрос, где [когда, ...];стал вопрос, Rel + CL;;37
751;99i30;волосы стали дыбом;волосы стали дыбом;;37
752;99i31;вопрос стал ребром;вопрос стал ребром;;37
753;1.1;Гости встали.;Noun (nominative) Verb ;;38
754;1.2;Гости встают из-за стола.;Noun (nominative) Verb Prep. откуда + Noun ;;38
755;1.3;Мальчик нехотя встал на ноги.;Noun (nominative) Verb на + Noun (accusative);;38
756;1.4;Я встал во весь рост.;Noun (nominative) Verb во + весь + рост;;38
757;2.1;Саша уже встал.;Noun (nominative) Verb ;;38
758;2.2;Отец вставал очень рано.;Noun (nominative) Verb {Adverb / Prep. + Noun };;38
759;3.1;Больной постепенно поправлялся, и врач сказал, что через неделю он встанет.;Noun (nominative) Verb ;;38
760;4.1;Дети встали полукругом.;Noun (nominative) Verb {Adverb / Prep. + Noun };;38
761;4.2;Мальчик встал в угол.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;38
762;4.3;Гости встали у стен.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;38
763;4.4;Женщины ворвались в кабинет и встали.;Noun (nominative) Verb ;;38
764;4.5;Диана встала как вкопанная;Noun (nominative) Verb как + Noun (nominative);;38
765;5.1;Чемодан вполне встанет в угол.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;38
766;6.1;Солнце встает.;Noun (nominative) Verb ;;38
767;6.2;Над морем встает луна.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;38
768;7.1;Встает новый день.;Noun (nominative) Verb ;;38
769;7.1;Лодка встала на дыбы;Noun (nominative) Verb Adverb ;;38
770;8.1;Встал следующий вопрос.;Noun (nominative) Verb ;;38
771;8.1;Пар встал над котелком отдельным пенным столбом;Noun (nominative) Verb Noun (instrumental) {Adverb / Prep. где + Noun };;38
772;8.2;Перед нами встали новые трудности.;Noun (nominative) Verb перед + Noun (instrumental);;38
773;9.1;Перед женщиной вдруг встало лицо ее мужа.;Noun (nominative) Verb перед + Noun (instrumental);;38
774;9.2;Образы прошлого встали в воображении.;Noun (nominative) Verb в + Noun loc;;38
775;9.3;Вопрос об отставке кабинета встал на повестке дня;Noun (nominative) Verb на + повестке + Noun (genitive);;38
776;10.1;Часы встали.;Noun (nominative) Verb ;;38
777;11.1;Река встала.;Noun (nominative) Verb ;;38
778;12.2;Машина встала у бордюра.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;38
779;13.1;Он встал на тропу войны;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;38
780;13.2;Готовность встать под ружье;Noun (nominative) Verb под + Noun (accusative);;38
781;20.1;Петя встал на учет в военкомате;Noun (nominative) Verb на + учет Prep. где + Noun ;;38
782;21.1;Председатель стеной встал поперек.;Noun (nominative) Verb Adverb Noun (instrumental);;38
783;21.2;Он встал против своего сына на суде.;Noun (nominative) Verb против + Noun (genitive) {Adverb / Prep. где + Noun };;38
784;21.3;Ты встал на сторону проигравших;Noun (nominative) Verb {на + сторону + Noun (genitive) / на + A(accusative) + сторону};;38
785;22.1;Люди встают на защиту страны;Noun (nominative) Verb на + защиту Noun (genitive);;38
786;99i1;встать с левой/не с той ноги;Noun (nominative) Verb {с + левой / не с + той} + ноги;;38
787;99i2;встать у (кормила) власти;Noun (nominative) Verb у + [кормила] + власти;;38
788;99i3;встать во главе чего-л.;Noun (nominative) Verb во + главе -> Noun (genitive);;38
789;99i4;встать в позу;Noun (nominative) Verb в + позу;;38
790;99i5;встать в (первые) ряды кого-л.;Noun (nominative) Verb в + [первые] + ряды -> Noun (genitive);;38
791;99i6;встать в строй;Noun (nominative) Verb в + строй;;38
792;99i7;встать на ноги;Noun (nominative) Verb на + ноги;;38
793;99i8;встать на путь чего-л.;Noun (nominative) Verb {на + путь + Noun (genitive) / на + тропу + Noun (genitive)};;38
794;99i9;встать на чью-л. сторону;Noun (nominative) Verb на + APrep. O(accusative) + сторону;;38
795;99i10;встать на учет;Noun (nominative) Verb на + учет;;38
796;99i11;встать поперек дороги кому-л.;Noun (nominative) Verb поперек + дороги Noun (dative);;38
797;99i12;встать поперек горла кому-л.;Noun (nominative) Verb поперек + горла Noun (dative);;38
798;99i13;встать на квартиру к кому-л.;Noun (nominative) Verb на + квартиру к + Noun (dative);;38
799;99i14;встать на колени перед кем-л.;Noun (nominative) Verb на + колени перед + Noun (instrumental);;38
800;99i15;встать грудью за кого-л.;Noun (nominative) Verb грудью за + Noun (accusative);;38
801;99i16;встать наперекор;Noun (nominative) Verb наперекор;;38
802;99i17;встать на дыбы;Noun (nominative) Verb на + дыбы;;38
803;99i18;встать на пути у кого-л.;Noun (nominative) Verb на + пути у + Noun (genitive);;38
804;99i19;встать на трассу;Noun (nominative) Verb на + Noun (accusative);;38
805;1.1;Я случайно встретил знакомого.;Noun (nominative) Verb Noun (accusative);;39
806;1.2;Иванов встретил за границей своего московского друга.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;39
807;2.1;Руководители правительства встречают высоких гостей.;Noun (nominative) Verb Noun (accusative);;39
808;2.2;Мы встречали делегацию французских писателей в аэропорту.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;39
809;2.3;Поезд, доставивший полярников, встречали с цветами.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;39
810;3.1;Бойцы встретили неприятеля огнем.;Noun (nominative) Verb Noun (accusative) {Adverb / Noun (instrumental) / Prep. + Noun };;39
811;4.1;Если вы встретите какие-нибудь трудности, я помогу.;Noun (nominative) Verb Noun (accusative);;39
812;4.2;Геологи встретили серьезные затруднения в своей работе.;Noun (nominative) Verb Noun (accusative) в + Noun loc;;39
813;5.1;Он встретил в книге незнакомые стихи.;Noun (nominative) Verb Noun (accusative) в + Noun loc;;39
814;6.1;Он ощупью шел в темноте, пока его руки не встретили глухую стену.;Noun (nominative) Verb Noun (accusative);;39
815;7.1;Шумная компания встречала новый год.;Noun (nominative) Verb Noun (accusative);;39
816;8.1;Мы встретили рассвет.;Noun (nominative) Verb Noun (accusative);;39
817;8.2;Он встретил новый год начальником крепости.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;39
818;8.3;За этим занятием мы встретили рассвет.;Noun (nominative) Verb Noun (accusative) за + Noun (instrumental);;39
819;8.4;Там мы и встретили ледоход.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;39
820;8.5;Встретим 8-е марта во всеоружии.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. + Noun };;39
821;9.1;Мама встретила новую любовь.;Noun (nominative) Verb Noun (accusative);;39
822;9.2;В Петербурге я встречу девушку своей мечты.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;39
823;10.1;Здесь вы можете встретить папоротники и рододендроны.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;39
824;11.1;Не ожидал встретить улыбку на его лице.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;39
825;11.2;Яконов встретил его взгляд и приподнял брови.;Noun (nominative) Verb Noun (accusative);;39
826;12.1;Я встретил благодарного слушателя в его лице.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;39
827;1.1;Мы встретились совершенно случайно.;Noun (nominative) Verb ;;40
828;1.2;Друзья решили встретиться на улице.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;40
829;1.3;Вечером раненый встретился в лесу с двумя бойцами из моего отряда.;Noun (nominative) Verb с + Noun (instrumental);;40
830;2.1;Группа встретилась в полном составе.;Noun (nominative) Verb ;;40
831;2.2;Они встречаются только здесь.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;40
832;2.3;После трех лет разлуки она вновь встретилась с друзьями.;Noun (nominative) Verb с + Noun (instrumental);;40
833;3.1;По пути встречались беженцы.;Noun (nominative) Verb ;;40
834;3.2;Почти у самого штаба генералу встретился вестовой.;Noun (nominative) Verb Noun (dative);;40
835;4.1;Оригинальные мысли встречаются нечасто.;Noun (nominative) Verb ;;40
836;4.2;В этой книге встречаются непонятные выражения.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;40
837;4.3;Подобное явление встретилось нам впервые.;Noun (nominative) Verb Noun (dative);;40
838;5.1;Руки влюбленных встретились.;Noun (nominative) Verb ;;40
839;6.1;Они встретились глазами.;Noun (nominative) Verb Noun (instrumental);;40
840;1.1;Я случайно встретил знакомого.;Noun (nominative) Verb Noun (accusative);;41
841;1.2;Иванов встретил за границей своего московского друга.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;41
842;2.1;Руководители правительства встречают высоких гостей.;Noun (nominative) Verb Noun (accusative);;41
843;2.2;Мы встречали делегацию французских писателей в аэропорту.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;41
844;2.3;Поезд, доставивший полярников, встречали с цветами.;Noun (nominative) Verb Noun (accusative) с + Noun (instrumental);;41
845;3.1;Бойцы встретили неприятеля огнем.;Noun (nominative) Verb Noun (accusative) {Adverb / Noun (instrumental) / Prep. + Noun };;41
846;4.1;Если вы встретите какие-нибудь трудности, я помогу.;Noun (nominative) Verb Noun (accusative);;41
847;4.2;Геологи встретили серьезные затруднения в своей работе.;Noun (nominative) Verb Noun (accusative) в + Noun loc;;41
848;5.1;Он встретил в книге незнакомые стихи.;Noun (nominative) Verb Noun (accusative) в + Noun loc;;41
849;6.1;Он ощупью шел в темноте, пока его руки не встретили глухую стену.;Noun (nominative) Verb Noun (accusative);;41
850;7.1;Шумная компания встречала новый год.;Noun (nominative) Verb Noun (accusative);;41
851;8.1;Мы встретили рассвет.;Noun (nominative) Verb Noun (accusative);;41
852;8.2;Он встретил новый год начальником крепости.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;41
853;8.3;За этим занятием мы встретили рассвет.;Noun (nominative) Verb Noun (accusative) за + Noun (instrumental);;41
854;8.4;Там мы и встретили ледоход.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;41
855;8.5;Встретим 8-е марта во всеоружии.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. + Noun };;41
856;9.1;Мама встретила новую любовь.;Noun (nominative) Verb Noun (accusative);;41
857;9.2;В Петербурге я встречу девушку своей мечты.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;41
858;11.1;Не ожидал встретить улыбку на его лице.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. где + Noun };;41
859;11.2;Яконов встретил его взгляд и приподнял брови.;Noun (nominative) Verb Noun (accusative);;41
860;1.1;Мы встретились совершенно случайно.;Noun (nominative) Verb ;;42
861;1.2;Друзья решили встретиться на улице.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;42
862;1.3;Вечером раненый встретился в лесу с двумя бойцами из моего отряда.;Noun (nominative) Verb с + Noun (instrumental);;42
863;2.1;Группа встретилась в полном составе.;Noun (nominative) Verb ;;42
864;2.2;Они встречаются только здесь.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;42
865;2.3;После трех лет разлуки она вновь встретилась с друзьями.;Noun (nominative) Verb с + Noun (instrumental);;42
866;3.1;По пути встречались беженцы.;Noun (nominative) Verb ;;42
867;3.2;Почти у самого штаба генералу встретился вестовой.;Noun (nominative) Verb Noun (dative);;42
868;4.1;Оригинальные мысли встречаются нечасто.;Noun (nominative) Verb ;;42
869;4.2;В этой книге встречаются непонятные выражения.;Noun (nominative) Verb {Adverb / Prep. где + Noun };;42
870;4.3;Подобное явление встретилось нам впервые.;Noun (nominative) Verb Noun (dative);;42
871;5.1;Руки влюбленных встретились.;Noun (nominative) Verb ;;42
872;6.1;Они встретились глазами.;Noun (nominative) Verb Noun (instrumental);;42
873;1.1;Мы переправились через реку и вступили в лес.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;43
874;2.1;В возрасте двадцати лет он вступил в профсоюз.;Noun (nominative) Verb в + Noun (accusative);;43
875;3.1;Вступают валторны.;Noun (nominative) Verb ;;43
876;3.2;В дело вступила скрипка.;Noun (nominative) Verb в + Noun (accusative);;43
877;4.1;Италия вступила в войну.;Noun (nominative) Verb в + Noun (accusative);;43
878;4.2;Я вступила в разговор с Аней;Noun (nominative) Verb в + Noun (accusative) с + Noun (instrumental);;43
879;4.3;«Зачем?» - вступила в разговор мама.;Noun (nominative) Verb в + Noun (accusative) «CL»;;43
880;4.4;«Комнаты большие», - вступил я.;Noun (nominative) Verb «CL»;;43
881;5.1;Ректор вступит в свои полномочия с первого ноября.;Noun (nominative) Verb в + Noun (accusative) с + Noun (genitive);;43
882;5.2;Иван Грозный вступил на русский престол в 1547 году.;Noun (nominative) Verb на + Noun (accusative) {Adverb / Prep. когда + Noun };;43
883;5.3;Президент вступил в должность.;Noun (nominative) Verb в + Noun (accusative);;43
884;5.4;Страна вступила в новую фазу.;Noun (nominative) Verb в + Noun (accusative);;43
885;6.2;Закон вступает в силу с января 2001 года.;Noun (nominative) Verb в + Noun (accusative) с + Noun (genitive);;43
886;6.3;Закон вступил в силу в 2001 году.;Noun (nominative) Verb в + Noun (accusative) {Adverb / Prep. когда + Noun };;43
887;99i1;вступить в берега;Noun (nominative) Verb в + берега;;43
888;99i2;вступить в свои права;Noun (nominative) Verb в + свои + права;;43
889;99i3;вступить на путь чего-л.;Noun (nominative) Verb на + путь -> Noun (genitive);;43
890;99i4;вступить в строй;Noun (nominative) Verb в + строй;;43
891;1.1;Рыбак вошел в воду.;Noun (nominative) Verb {Adverb / в + Noun (accusative)};;44
892;1.2;Он вошел в дверь.;Noun (nominative) Verb {в + Noun (accusative) / через + Noun (accusative)};;44
893;1.3;Они вошли с улицы в дом.;Noun (nominative) Verb {Adverb / в + Noun (accusative)} {Adverb / Prep. откуда + Noun };;44
894;2.1;Корабль вошел в бухту.;Noun (nominative) Verb Prep. куда + Noun ;;44
895;3.1;Лопата вошла в землю.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;44
896;3.2;Осколок снаряда вошел ему в плечо.;Noun (nominative) Verb Prep. куда + Noun Noun (dative);;44
897;4.1;Белье не вошло в чемодан.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;44
898;5.1;Все они вошли в список награжденных.;Noun (nominative) Verb в + Noun (accusative);;44
899;6.1;Он любил входить во все сам.;Noun (nominative) Verb в + Noun (accusative);;44
900;7.1;Я решил войти в дирекцию с предложением организовать специальную лабораторию.;Noun (nominative) Verb в + Noun (accusative) с + Noun (instrumental);;44
901;8.1;Длинные юбки снова входят в моду.;Noun (nominative) Verb в + Noun (accusative);;44
902;9.1;Игроки постепенно входят в азарт.;Noun (nominative) Verb в + Noun (accusative);;44
903;12.1;Мы входим в опасные сферы, не связанные с обычной душевной жизнью.;Noun (nominative) Verb в + Noun (accusative);;44
904;99i1;войти в амбицию;Noun (nominative) Verb в + амбицию;;44
905;99i2;войти во вкус (операций);Noun (nominative) Verb во + вкус [-> Noun (genitive)];;44
906;99i3;войти в возраст/в года/в лета;Noun (nominative) Verb {в + возраст / в + года / в + лета};;44
907;99i4;войти в долги;Noun (nominative) Verb в + долги;;44
908;99i5;войти в историю;Noun (nominative) Verb в + историю;;44
909;99i6;войти в колею/в русло;Noun (nominative) Verb {в + колею / в + русло};;44
910;99i7;войти в курс дела;Noun (nominative) Verb в + курс + дела;;44
911;99i8;войти в подробности;Noun (nominative) Verb в + подробности;;44
912;99i9;войти в чье-л. положение;Noun (nominative) Verb в + APrep. O(accusative) + положение;;44
913;99i10;войти в пословицу;Noun (nominative) Verb в + пословицу;;44
914;99i11;войти в роль (наставника);Noun (nominative) Verb в + роль [-> Noun (genitive)];;44
915;99i12;войти в силу;Noun (nominative) Verb в + силу;;44
916;99i13;войти в доверие к кому-л.;Noun (nominative) Verb в + доверие к + Noun (dative);;44
917;99i14;войти в милость к кому-л.;Noun (nominative) Verb в + милость к + Noun (dative);;44
918;99i15;войти в голову кому-л.;Noun (nominative) _Verb _ в + голову Noun (dative);;44
919;1.1;Трудно было выбрать подарок другу.;Noun (nominative) Verb Noun (accusative);;45
920;1.2;Он выбирает, где разместить батарею.;Noun (nominative) Verb Rel + CL;;45
921;1.3;Офицер выбрал шесть человек из добровольцев.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;45
922;1.4;Вам случалось когда-нибудь выбирать между жизнью и смертью?;Noun (nominative) Verb между + Noun (instrumental) и Noun (instrumental);;45
923;2.1;Прежде чем сеять на этой земле, надо выбрать все камни.;Noun (nominative) Verb Noun (accusative);;45
924;2.2;Он выбирает сор из семян.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;45
925;3.1;Крестьяне, наконец, выбрали своего депутата.;Noun (nominative) Verb Noun (accusative);;45
926;3.2;Участники первой студенческой конференции единодушно выбрали президента научного общества.;Noun (nominative) Verb Noun (accusative) Adverb ;;45
927;3.3;Кого вы выбрали в секретари?;Noun (nominative) Verb Noun (accusative) в + Noun (nominative);;45
928;3.4;Его единогласно выбрали в местком.;Noun (nominative) Verb Noun (accusative) {в + Noun (accusative) / на + Noun (accusative)};;45
929;3.5;Президента в США выбирают на 4 года.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;45
930;3.6;Президента выбирают закрытым прямым голосованием.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;45
931;3.7;Мы выбрали его своим представителем.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;45
932;4.1;Выбрав время, он поехал в командировку.;Noun (nominative) Verb Noun (accusative);;45
933;4.2;Они выбирают редкие минуты для отдыха.;Noun (nominative) Verb Noun (accusative) для + Noun (genitive);;45
934;4.3;Друзья выбрали свободный час, чтобы обменяться новостями.;Noun (nominative) Verb Noun (accusative) чтобы + CL;;45
935;1.1;Трудно было выбрать подарок другу.;Noun (nominative) Verb Noun (accusative);;46
936;1.2;Он выбирает, где разместить батарею.;Noun (nominative) Verb Rel + CL;;46
937;1.3;Офицер выбрал шесть человек из добровольцев.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;46
938;1.4;Вам случалось когда-нибудь выбирать между жизнью и смертью?;Noun (nominative) Verb между + Noun (instrumental) и Noun (instrumental);;46
939;2.1;Прежде чем сеять на этой земле, надо выбрать все камни.;Noun (nominative) Verb Noun (accusative);;46
940;2.2;Он выбирает сор из семян.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;46
941;3.1;Крестьяне, наконец, выбрали своего депутата.;Noun (nominative) Verb Noun (accusative);;46
942;3.2;Участники первой студенческой конференции единодушно выбрали президента научного общества.;Noun (nominative) Verb Noun (accusative) Adverb ;;46
943;3.3;Кого вы выбрали в секретари?;Noun (nominative) Verb Noun (accusative) в + Noun (nominative);;46
944;3.4;Его единогласно выбрали в местком.;Noun (nominative) Verb Noun (accusative) {в + Noun (accusative) / на + Noun (accusative)};;46
945;3.5;Президента в США выбирают на 4 года.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;46
946;3.6;Президента выбирают закрытым прямым голосованием.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;46
947;3.7;Мы выбрали его своим представителем.;Noun (nominative) Verb Noun (accusative) Noun (instrumental);;46
948;4.1;Выбрав время, он поехал в командировку.;Noun (nominative) Verb Noun (accusative);;46
949;4.2;Они выбирают редкие минуты для отдыха.;Noun (nominative) Verb Noun (accusative) для + Noun (genitive);;46
950;4.3;Друзья выбрали свободный час, чтобы обменяться новостями.;Noun (nominative) Verb Noun (accusative) чтобы + CL;;46
951;1.1;Билет ты, конечно, уже выбросил?;Noun (nominative) Verb Noun (accusative);;47
952;1.2;Я отсюда все выбросил.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. откуда + Noun };;47
953;1.3;Петр выбросил папиросу на улицу.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;47
954;2.1;Спорную главу вам придется выбросить.;Noun (nominative) Verb Noun (accusative);;47
955;2.2;Он выбросил из романа несколько глав.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;47
956;3.1;Прибой выбросил на песок водоросли.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;47
957;3.2;Лодку выбросило на прибрежные камни.;Noun (accusative) Verb (imperative)s {Adverb / Prep. куда + Noun };;47
958;4.1;Конкурирующие фирмы выбросили на рынок массу удешевленных товаров.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;47
959;4.2;В универмаге выбросили финские плащи.;_Verb _ Noun (accusative) {Adverb / Prep. где + Noun };;47
960;5.1;Нужно было послать все тело вперед, одновременно выбросив руку.;Noun (nominative) Verb Noun (accusative);;47
961;5.2;Боец выбросил винтовку вперед.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;47
962;5.3;От удивления он выбросил обе руки из-под одеяла.;Noun (nominative) Verb Noun (accusative) от + Noun (genitive) из-под + Noun (genitive);;47
963;6.1;Командир решил выбросить вперед артиллерию.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;47
964;7.1;Зерно выбрасывает колос.;Noun (nominative) Verb Noun (accusative);;47
965;7.2;Лук выбросил наружу первые зеленые стрелки.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;47
966;99i1;выбросить лозунг / призыв;Noun (nominative) Verb {лозунг / призыв};;47
967;99i2;выбросить кого-что-л. из головы / памяти / сердца;Noun (nominative) Verb Noun (accusative) {из + головы / из + памяти / из + сердца};;47
968;99i3;выбросить что-л. за борт;Noun (nominative) Verb Noun (accusative) за + борт;;47
969;99i4;выбросить кого-л. на улицу;Noun (nominative) Verb Noun (accusative) на + улицу;;47
970;99i7;бросать деньги на ветер;Noun (nominative) Verb деньги на + ветер;;47
971;1.1;Милиционер вывел нарушителя ;Noun (nominative) Verb Noun (accusative);;48
972;1.2;Командование вывело войска из города;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. откуда + Noun };;48
973;1.3;Он вывел лошадь во двор.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;48
974;1.4;Старуху вывели под руку.;Noun (nominative) Verb Noun (accusative) {за + Noun (accusative) / под + Noun (accusative)};;48
975;1.5;Войска вывели на парад.;Noun (nominative) Verb Noun (accusative) на + Noun (accusative);;48
976;1.6;Выздоравливающих раз в день выводят подышать свежим воздухом.;Noun (nominative) Verb Noun (accusative) Verb (infinitive);;48
977;1.7;Моисей ещё народ свой вывел через море.;Noun (nominative) Verb Noun (accusative) Prep. траект + Noun ;;48
978;1.8;Актеров вывели из-за кулис на главную сцену.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. откуда + Noun } {Adverb / Prep. куда + Noun };;48
979;1.13;Благодарить за это следует федеральный заказ.;Noun (nominative) Verb Noun (accusative) за + Noun (accusative);;48
980;2.1;Я вывел машину из гаража.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. откуда + Noun };;48
981;2.2;Парень вывел лодку на середину реки.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;48
982;3.1;Дорога выводит на шоссе.;Noun (nominative) Verb {Adverb / Prep. куда + Noun };;48
983;4.1;Иванова вывели из состава комиссии.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;48
984;5.1;Болезнь выводила из строя самых сильных.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;48
985;5.1;Внезапный крик вывел меня из раздумья.;Noun (nominative) Verb Noun (accusative) из + Noun (genitive);;48
986;5.1;Новое правительство быстро вывело страну из войны.;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. откуда + Noun };;48
987;5.2;вывести в люди;Noun (nominative) Verb Noun (accusative) {Adverb / Prep. куда + Noun };;48
988;5.3;вывести страну из провинциализма на путь европейского развития;Noun (nominative) Verb Noun (accusative) из + Noun (genitive) {Adverb / Prep. куда + Noun };;48
989;6.1;Ты сумеешь сам вывести уравнение прямой линии?;Noun (nominative) Verb Noun (accusative);;48
990;6.2;Он вывел, что его обманули.;Noun (nominative) Verb Conj + CL;;48
991;6.3;Следователь вывел, кто будет следующей жертвой.;Noun (nominative) Verb Rel + CL;;48
992;6.4;Он вывел важное заключение из услышанного.;Noun (nominative) Verb {Noun (accusative) / Conj + CL / Rel + CL} из + Noun (genitive);;48
993;7.1;Селекционер вывел новый сорт пшеницы.;Noun (nominative) Verb Noun (accusative);;48
994;8.1;Наседка вывела цыплят;Noun (nominative) Verb Noun (accusative);;48
995;9.1;Он вывел дом в два этажа.;Noun (nominative) Verb Noun (accusative);;48
996;10.1;Мальчик старательно вывел букву.;Noun (nominative) Verb Noun (accusative);;48
997;10.2;Он старательно вывел: «Главный почтамт, до востребования».;Noun (nominative) Verb «CL»;;48
998;10.3;Художник вывел крупными буквами: «Да здравствует мир».;Noun (nominative) Verb {Noun (accusative) / «CL»} Noun (instrumental);;48
999;10.4;Мальчик вывел на обложке свое имя.;Noun (nominative) Verb {Noun (accusative) / «CL»} на + Noun loc;;48
